"row_number","breed_name","zip_code","borough","cleaned_borough","final_borough","issued_year","expired_year","pit_bull"
110838,"labrador retriever",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110845,"pug",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110854,"unknown",10310,"staten is","Staten Island","Staten Island",2016,2017,FALSE
110859,"maltese",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110860,"labrador retriever",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110874,"labrador retriever",10301,"staten is","Staten Island","Staten Island",2016,2017,FALSE
110894,"chihuahua",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110913,"jack russell terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110915,"yorkshire terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110919,"shih tzu",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110920,"shih tzu",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110933,"australian shepherd",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110937,"beagle",10310,"staten island","Staten Island","Staten Island",2016,2018,FALSE
110959,"pointer, german shorthaired",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110975,"yorkshire terrier",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110977,"chinese crested",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110981,"unknown",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110982,"american staffordshire terrier",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
110984,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2019,FALSE
110988,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2019,FALSE
111001,"boxer",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111002,"pug",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111034,"chinese crested",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111039,"scottish terrier",10301,"staten island","Staten Island","Staten Island",2016,2018,FALSE
111054,"pug",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111056,"unknown",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111099,"american pit bull terrier/pit bull",10302,"staten island","Staten Island","Staten Island",2016,2017,TRUE
111104,"schnauzer, miniature",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111127,"american pit bull mix / pit bull mix",10302,"staten island","Staten Island","Staten Island",2016,2017,TRUE
111135,"jack russell terrier",10314,"staten island","Staten Island","Staten Island",2016,2021,FALSE
111153,"puggle",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111156,"bassett hound",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111165,"shih tzu",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111180,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111181,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111192,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111209,"yorkshire terrier",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111216,"american pit bull mix / pit bull mix",10314,"staten island","Staten Island","Staten Island",2016,2017,TRUE
111242,"miniature pinscher",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111244,"yorkshire terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111253,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111257,"german shepherd crossbreed",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111268,"golden retriever",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111271,"siberian husky",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111281,"american pit bull terrier/pit bull",10301,"staten island","Staten Island","Staten Island",2016,2017,TRUE
111283,"jack russell terrier",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111287,"american pit bull terrier/pit bull",10314,"staten island","Staten Island","Staten Island",2016,2017,TRUE
111293,"lhasa apso",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111311,"chihuahua",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111330,"american eskimo dog",10310,"staten is","Staten Island","Staten Island",2016,2017,FALSE
111339,"shih tzu",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111340,"boston terrier",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111353,"samoyed",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111365,"labrador retriever",10312,"staten island","Staten Island","Staten Island",2016,2018,FALSE
111366,"boston terrier",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111370,"west high white terrier",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111376,"yorkshire terrier",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111379,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111384,"irish wolfhound",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111391,"poodle, miniature",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111393,"bull dog, english",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111418,"german shepherd dog",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111430,"unknown",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111437,"miniature pinscher",10312,"staten is","Staten Island","Staten Island",2016,2017,FALSE
111454,"unknown",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111457,"shih tzu",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111462,"miniature pinscher",10312,"staten is","Staten Island","Staten Island",2016,2017,FALSE
111471,"wheaton terrier",10308,"staten island","Staten Island","Staten Island",2016,2019,FALSE
111485,"maltese",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111498,"labrador retriever crossbreed",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111513,"shih tzu",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111517,"beagle",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111524,"yorkshire terrier",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111527,"cavalier king charles spaniel",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111537,"miniature pinscher",10312,"staten is","Staten Island","Staten Island",2016,2017,FALSE
111541,"pomeranian",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111560,"maltese",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111561,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111583,"american pit bull terrier/pit bull",10312,"staten island","Staten Island","Staten Island",2016,2017,TRUE
111584,"yorkshire terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111598,"lhasa apso",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111600,"border collie",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111602,"shih tzu",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111615,"labrador retriever",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111620,"bichon frise",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111650,"havanese",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111672,"poodle",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111678,"shiba inu",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111691,"american pit bull mix / pit bull mix",10303,"staten island","Staten Island","Staten Island",2016,2017,TRUE
111704,"yorkshire terrier",10304,"staten island","Staten Island","Staten Island",2016,2018,FALSE
111712,"havanese",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111720,"pug",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111727,"american pit bull mix / pit bull mix",10303,"staten island","Staten Island","Staten Island",2016,2017,TRUE
111732,"bichon frise",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111743,"maltese",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111745,"wheaton terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111759,"labrador retriever crossbreed",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111761,"beagle",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111795,"shih tzu",10308,"staten island","Staten Island","Staten Island",2016,2018,FALSE
111805,"maltese",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111807,"labrador retriever crossbreed",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111810,"dachshund, long haired",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111827,"havanese",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111858,"american pit bull terrier/pit bull",10314,"staten island","Staten Island","Staten Island",2016,2017,TRUE
111882,"rottweiler crossbreed",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111889,"havanese",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111891,"american pit bull terrier/pit bull",10312,"staten island","Staten Island","Staten Island",2016,2017,TRUE
111905,"bichon frise",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111909,"boxer",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111942,"chihuahua",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111950,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111964,"bull dog, english",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111973,"golden retriever",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111979,"bichon frise",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
111999,"chihuahua",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112015,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112028,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112067,"terrier mix",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112068,"maltese",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112080,"shetland sheepdog",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112099,"unknown",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112126,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112137,"cavalier king charles spaniel",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112147,"golden retriever",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112152,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112162,"maltese",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112173,"bull dog, french",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112183,"beagle",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112194,"american pit bull terrier/pit bull",10303,"staten island","Staten Island","Staten Island",2016,2017,TRUE
112198,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112206,"silky terrier",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112226,"shih tzu",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112238,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112244,"golden retriever",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112259,"chihuahua crossbreed",10302,"staten island","Staten Island","Staten Island",2016,2018,FALSE
112268,"airedale terrier",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112269,"pomeranian",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112277,"maltese",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112283,"german shorthaired pointer",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112284,"shih tzu",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112301,"shih tzu",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112316,"labrador retriever crossbreed",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112327,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112348,"bassett hound",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112351,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112353,"golden retriever",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112367,"jack russell terrier",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112378,"dachshund",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112379,"pomeranian",10312,"staten is","Staten Island","Staten Island",2016,2017,FALSE
112380,"yorkshire terrier crossbreed",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112388,"poodle",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112389,"dachshund",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112391,"havanese",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112392,"dachshund",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112397,"american foxhound",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112398,"german shepherd crossbreed",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112400,"unknown",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112415,"chihuahua",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112416,"yorkshire terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112435,"goldendoodle",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112436,"havanese",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112449,"shih tzu",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112495,"yorkshire terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112512,"yorkshire terrier",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112517,"bichon frise crossbreed",10301,"staten island","Staten Island","Staten Island",2016,2019,FALSE
112532,"american pit bull terrier/pit bull",10303,"staten island","Staten Island","Staten Island",2016,2017,TRUE
112536,"border collie crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112550,"bull dog, english",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112551,"yorkshire terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112552,"shih tzu",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112555,"german shepherd dog",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112561,"american pit bull terrier/pit bull",10314,"staten island","Staten Island","Staten Island",2016,2021,TRUE
112575,"shih tzu",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112580,"pug",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112587,"american pit bull mix / pit bull mix",10314,"staten island","Staten Island","Staten Island",2016,2017,TRUE
112615,"havanese",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112631,"pomeranian",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112647,"bull dog, english",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112649,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112668,"wire fox terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112669,"chihuahua",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112673,"american pit bull terrier/pit bull",10308,"staten island","Staten Island","Staten Island",2016,2017,TRUE
112678,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112697,"poodle, miniature",10314,"staten island","Staten Island","Staten Island",2016,2021,FALSE
112701,"labrador retriever",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112736,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112742,"labrador retriever",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112745,"bichon frise",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112753,"havanese",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112755,"wheaton terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112756,"havanese",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112757,"havanese",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112758,"poodle crossbreed",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112759,"shih tzu",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112760,"yorkshire terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112761,"yorkshire terrier crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112765,"boxer",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112768,"yorkshire terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112773,"siberian husky",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112778,"shih tzu",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112780,"maltese crossbreed",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112790,"shih tzu crossbreed",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112793,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112796,"jack russell terrier",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112803,"silky terrier",10310,"staten is","Staten Island","Staten Island",2016,2017,FALSE
112808,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112814,"american staffordshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112849,"terrier mix",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112852,"pekingese",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112853,"miniature pinscher",10308,"staten island","Staten Island","Staten Island",2016,2018,FALSE
112856,"american pit bull mix / pit bull mix",10303,"staten island","Staten Island","Staten Island",2016,2021,TRUE
112860,"american pit bull mix / pit bull mix",10306,"staten island","Staten Island","Staten Island",2016,2017,TRUE
112863,"unknown",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112880,"maltese",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112894,"unknown",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112897,"jack russell terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112899,"labrador retriever crossbreed",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112904,"poodle, miniature",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112906,"rhodesian ridgeback",10302,"staten island","Staten Island","Staten Island",2016,2021,FALSE
112917,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112944,"beagle",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112949,"yorkshire terrier",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112975,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
112980,"maltese",10306,"staten island","Staten Island","Staten Island",2016,2019,FALSE
112986,"brussels griffon",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113020,"morkie",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113036,"labrador retriever",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113039,"puggle",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113058,"great pyrenees",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113059,"miniature pinscher",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113070,"american pit bull terrier/pit bull",10306,"staten island","Staten Island","Staten Island",2016,2017,TRUE
113074,"shih tzu",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113091,"maltipoo",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113100,"german shepherd dog",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113103,"papillon",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113117,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113140,"shih tzu",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113151,"havanese",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113154,"maltese crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113164,"jack russell terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113174,"american pit bull terrier/pit bull",10309,"staten island","Staten Island","Staten Island",2016,2017,TRUE
113199,"rottweiler crossbreed",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113229,"chihuahua",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113240,"labrador retriever",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113248,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113249,"beagle",10302,"staten island","Staten Island","Staten Island",2016,2018,FALSE
113255,"labrador retriever",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113260,"bull dog, english",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113261,"pomeranian",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113264,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113273,"labrador retriever crossbreed",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113283,"shih tzu",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113292,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113297,"labrador retriever",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113302,"pointer",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113311,"collie, border",10314,"staten island","Staten Island","Staten Island",2016,2019,FALSE
113312,"cocker spaniel",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113331,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113338,"unknown",10308,"staten island","Staten Island","Staten Island",2016,2018,FALSE
113345,"beagle",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113348,"papillon",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113354,"boxer crossbreed",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113368,"unknown",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113376,"maltese",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113391,"chihuahua",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113392,"puggle",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113401,"shih tzu",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113406,"pomeranian",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113407,"labrador retriever crossbreed",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113410,"pointer",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113412,"shih tzu",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113421,"labrador retriever",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113444,"pomeranian",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113454,"havanese",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113464,"american staffordshire terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113471,"labrador retriever crossbreed",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113477,"schnauzer, miniature",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113480,"australian cattledog",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113495,"chow chow",10314,"staten island","Staten Island","Staten Island",2016,2018,FALSE
113502,"maltese",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113503,"american eskimo dog",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113509,"boxer",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113538,"german shepherd crossbreed",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113567,"yorkshire terrier",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113572,"german shepherd crossbreed",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113585,"labrador retriever",10308,"staten island","Staten Island","Staten Island",2016,2018,FALSE
113590,"unknown",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113592,"labradoodle",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113600,"pomeranian",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113602,"dachshund crossbreed",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113609,"yorkshire terrier crossbreed",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113618,"beagle",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113653,"labrador retriever crossbreed",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113669,"lagotto romagnolo",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113690,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113718,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113719,"unknown",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113731,"labrador retriever",10310,"staten island","Staten Island","Staten Island",2016,2019,FALSE
113744,"cocker spaniel",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113754,"yorkshire terrier",10305,"staten island","Staten Island","Staten Island",2016,2018,FALSE
113758,"miniature pinscher",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113759,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113760,"german shepherd dog",11377,"woodside","Queens","Queens",2016,2017,FALSE
113765,"shetland sheepdog",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113773,"cotton de tulear",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113802,"yorkshire terrier",10305,"staten island","Staten Island","Staten Island",2016,2018,FALSE
113803,"shih tzu",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113846,"poodle",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113847,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113851,"norwegian elkhound",10302,"staten is","Staten Island","Staten Island",2016,2017,FALSE
113880,"labrador retriever crossbreed",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113884,"schnauzer, standard",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113885,"terrier mix",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113887,"maltese",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113892,"shih tzu",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113935,"unknown",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113945,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113951,"pomeranian",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
113967,"pomeranian",10312,"staten island","Staten Island","Staten Island",2016,2018,FALSE
114010,"schnauzer, miniature",10308,"staten island","Staten Island","Staten Island",2016,2018,FALSE
114012,"shih tzu",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114020,"labrador retriever",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114029,"labrador retriever",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114038,"jack russell terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114070,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114097,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114098,"doberman pinscher",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114118,"basset hound",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114146,"pug",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114148,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
114158,"havanese",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
