"unique_id","date_of_bite","species","breed","age","gender","spay_neuter","borough","zip_code","pit_bull","zip_match","zip_code_imputed"
7195,2017-01-31,"DOG","Maltese",10,"M",FALSE,"Queens",NA,FALSE,FALSE,"11356"
7196,2017-04-30,"DOG","AMERICAN ESKIMO / HUSKY MIX",2,"M",TRUE,"Queens",NA,FALSE,FALSE,"11355"
7197,2017-05-02,"DOG","Beagle",6,"F",FALSE,"Queens",NA,FALSE,FALSE,"11102"
7198,2017-05-06,"DOG","Bull Dog, English",4,"M",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7199,2017-05-08,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,NA,"11375"
7200,2017-05-08,"DOG","American Staffordshire Terrier",8,"F",FALSE,"Queens","11692",FALSE,TRUE,"11692"
7201,2017-05-08,"DOG","Staffordshire Bull Terrier",3,"M",FALSE,"Queens","11692",FALSE,TRUE,"11692"
7202,2017-05-08,"DOG","American Pit Bull Terrier/Pit Bull",9,"M",FALSE,"Queens","11692",TRUE,TRUE,"11692"
7203,2017-05-08,"DOG","American Pit Bull Terrier/Pit Bull",9,"F",TRUE,"Queens","11692",TRUE,TRUE,"11692"
7204,2017-05-07,"DOG","German Shepherd",1,"M",TRUE,"Queens","11416",FALSE,TRUE,"11416"
7205,2017-05-05,"DOG","PUG / CHIHUAHUA MIX",2,"M",TRUE,"Queens",NA,FALSE,FALSE,"11372"
7206,2017-05-08,"DOG","Shih Tzu",5,"M",FALSE,"Queens",NA,FALSE,FALSE,"11372"
7207,2017-04-26,"DOG","FRENCH POODLE",3,"M",FALSE,"Queens","11103",FALSE,TRUE,"11103"
7208,2017-05-06,"DOG","Bull Terrier",13,"F",TRUE,"Queens","11385",FALSE,TRUE,"11385"
7209,2017-05-10,"DOG","Staffordshire Bull Terrier",3,"F",FALSE,"Queens","11373",FALSE,TRUE,"11373"
7210,2017-05-09,"DOG","Pit Bull",3,"F",TRUE,"Queens","11694",TRUE,TRUE,"11694"
7211,2017-05-11,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11365",TRUE,TRUE,"11365"
7212,2017-05-11,"DOG","Shih Tzu",5,"M",FALSE,"Queens","11356",FALSE,TRUE,"11356"
7213,2017-05-03,"DOG","Pit Bull",4,"M",FALSE,"Queens",NA,TRUE,FALSE,"11385"
7214,2017-05-12,"DOG","Shih Tzu",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11373"
7215,2017-05-13,"DOG","LABRADOR / HOUND MIX",4,"M",FALSE,"Queens",NA,FALSE,FALSE,"11368"
7216,2017-05-14,"DOG","NEWFOUNDLAND OR TIBETAN MASTIFF",NA,"U",FALSE,"Queens","11364",FALSE,TRUE,"11364"
7217,2017-05-12,"DOG","Shih Tzu",1,"M",FALSE,"Queens",NA,FALSE,FALSE,"11360"
7218,2017-05-15,"DOG","TERRIER",NA,"U",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7219,2017-05-09,"DOG","Boxer",12,"M",TRUE,"Queens","11101",FALSE,TRUE,"11101"
7220,2017-05-16,"DOG","Siberian Husky",1,"M",TRUE,"Queens","11369",FALSE,TRUE,"11369"
7221,2017-05-10,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11361",TRUE,TRUE,"11361"
7222,2017-05-18,"DOG","Pekingese",3,"F",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7223,2017-05-19,"DOG","Shih Tzu",4,"F",FALSE,"Queens",NA,FALSE,FALSE,"11418"
7224,2017-05-16,"DOG","MIXED BREED",NA,"U",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7225,2017-05-18,"DOG","LABRADOR / CHOW CHOW MIX",6,"F",TRUE,"Queens","11373",FALSE,TRUE,"11373"
7226,2017-05-15,"DOG","Siberian Husky",NA,"U",FALSE,"Queens","11415",FALSE,TRUE,"11415"
7227,2017-05-20,"DOG","Pit Bull",6,"M",FALSE,"Queens",NA,TRUE,FALSE,"11365"
7228,2017-05-18,"DOG","Pomeranian",7,"F",FALSE,"Queens","11103",FALSE,TRUE,"11103"
7229,2017-05-20,"DOG","Pit Bull",2,"F",FALSE,"Queens",NA,TRUE,FALSE,"11373"
7230,2017-05-20,"DOG","Boxer",5,"F",FALSE,"Queens",NA,FALSE,FALSE,"11385"
7231,2017-05-21,"DOG","WEST HIGHLAND MIX",4,"M",TRUE,"Queens","11377",FALSE,TRUE,"11377"
7232,2017-05-22,"DOG","German Shepherd",1,"M",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7233,2017-05-23,"DOG","MALTESE / YORKSHIRE MIX",5,"M",TRUE,"Queens","11361",FALSE,TRUE,"11361"
7234,2017-05-23,"DOG","Siberian Husky",9,"M",TRUE,"Queens","11373",FALSE,TRUE,"11373"
7235,2017-05-23,"DOG","PIT BULL MIX",1,"M",TRUE,"Queens",NA,TRUE,FALSE,"11356"
7236,2017-05-24,"DOG","American Pit Bull Terrier/Pit Bull",4,"M",TRUE,"Queens",NA,TRUE,NA,"11368"
7237,2017-05-24,"DOG","Jack Russ",9,"M",TRUE,"Queens",NA,FALSE,FALSE,"11366"
7238,2017-05-24,"DOG","Poodle, Toy",3,"M",TRUE,"Queens","11377",FALSE,TRUE,"11377"
7239,2017-05-24,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11368"
7240,2017-05-25,"DOG","Pit Bull",NA,"F",FALSE,"Queens","11354",TRUE,TRUE,"11354"
7241,2017-05-20,"DOG","Rottweiler",1,"M",FALSE,"Queens","11375",FALSE,TRUE,"11375"
7242,2017-05-25,"DOG","Pit Bull",5,"M",TRUE,"Queens","11356",TRUE,TRUE,"11356"
7243,2017-05-27,"DOG","German Shepherd",5,"F",FALSE,"Queens",NA,FALSE,FALSE,"11101"
7244,2017-05-28,"DOG","Boston Terrier",NA,"U",FALSE,"Queens","11101",FALSE,TRUE,"11101"
7245,2017-05-25,"DOG","Chihuahua",7,"M",TRUE,"Queens","11368",FALSE,TRUE,"11368"
7246,2017-05-27,"DOG","Shih Tzu",14,"F",TRUE,"Queens","11367",FALSE,TRUE,"11367"
7247,2017-05-27,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11368",TRUE,TRUE,"11368"
7248,2017-05-28,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,NA,"11355"
7249,2017-05-28,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11101"
7250,2017-05-29,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,NA,"11373"
7251,2017-05-26,"DOG","Labrador Retriever",7,"M",FALSE,"Queens",NA,FALSE,FALSE,"11106"
7252,2017-05-27,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11377"
7253,2017-05-30,"DOG","TERRIER MIX",6,"F",TRUE,"Queens",NA,FALSE,FALSE,"11385"
7254,2017-05-22,"DOG","Pit Bull",6,"M",FALSE,"Queens",NA,TRUE,FALSE,"11368"
7255,2017-05-31,"DOG","American Pit Bull Terrier/Pit Bull",9,"M",TRUE,"Queens",NA,TRUE,FALSE,"11378"
7256,2017-05-31,"DOG","American Pit Bull Terrier/Pit Bull",9,"M",TRUE,"Queens",NA,TRUE,FALSE,"11368"
7257,2017-05-28,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11354"
7258,2017-05-06,"DOG","MIXED BREED",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11103"
7259,2017-05-06,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11692",TRUE,TRUE,"11692"
7260,2017-05-24,"DOG","German Shepherd",NA,"U",FALSE,"Queens","11364",FALSE,TRUE,"11364"
7261,2017-05-29,"DOG","Labrador Retriever",2,"F",TRUE,"Queens","11378",FALSE,TRUE,"11378"
7262,2017-06-01,"DOG","Siberian Husky",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11385"
7263,2017-06-03,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7264,2017-06-02,"DOG","American Pit Bull Mix / Pit Bull Mix",10,"F",TRUE,"Queens","11364",TRUE,TRUE,"11364"
7265,2017-06-03,"DOG","Silky Terrier",6,"M",TRUE,"Queens","11360",FALSE,TRUE,"11360"
7266,2017-06-04,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11373"
7267,2017-06-04,"DOG","Siberian Husky",10,"M",FALSE,"Queens","11385",FALSE,TRUE,"11385"
7268,2017-06-05,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11428",TRUE,TRUE,"11428"
7269,2017-06-03,"DOG","Belgian Malinois",3,"M",FALSE,"Queens",NA,FALSE,FALSE,"11102"
7270,2017-06-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7271,2017-06-04,"DOG","ROTTWEILER AND BOXER MIX",1,"M",TRUE,"Queens","11368",FALSE,TRUE,"11368"
7272,2017-06-07,"DOG","MIXED BREED",5,"F",TRUE,"Queens","11372",FALSE,TRUE,"11372"
7273,2017-06-07,"DOG","ROTTWEILER / SHEPHERD MIX",6,"M",TRUE,"Queens",NA,FALSE,NA,"11417"
7274,2017-06-03,"DOG","Chihuahua",7,"F",FALSE,"Queens","11379",FALSE,TRUE,"11379"
7275,2017-06-08,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11373"
7276,2017-06-08,"DOG","MIXED BREED",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11102"
7277,2017-06-08,"DOG","Shih Tzu",3,"M",TRUE,"Queens","11368",FALSE,TRUE,"11368"
7278,2017-06-01,"DOG","MALTESE / POODLE MIX",6,"F",TRUE,"Queens","11360",FALSE,TRUE,"11360"
7279,2017-06-08,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11378",FALSE,TRUE,"11378"
7280,2017-06-10,"DOG","MIXED BREED",NA,"U",FALSE,"Queens","11105",FALSE,TRUE,"11105"
7281,2017-06-11,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11372"
7282,2017-06-11,"DOG","LABRADOR MIX",3,"M",TRUE,"Queens",NA,FALSE,FALSE,"11102"
7283,2017-06-12,"DOG","AMERICAN STAFFORD AND LABRADOR MIX",5,"M",FALSE,"Queens","11365",FALSE,TRUE,"11365"
7284,2017-06-12,"DOG","Shih Tzu",11,"F",TRUE,"Queens","11106",FALSE,TRUE,"11106"
7285,2017-06-09,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11105"
7286,2017-06-13,"DOG","MALTESE TERRIER",6,"M",TRUE,"Queens",NA,FALSE,FALSE,"11377"
7287,2017-06-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11355"
7288,2017-06-12,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11105"
7289,2017-06-08,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11101",FALSE,TRUE,"11101"
7290,2017-06-11,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11367",FALSE,TRUE,"11367"
7291,2017-06-10,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11373"
7292,2017-06-09,"DOG","Shih Tzu",4,"M",FALSE,"Queens","11370",FALSE,TRUE,"11370"
7293,2017-06-07,"DOG","Shih Tzu",5,"M",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7294,2017-06-06,"DOG","Bull dog",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11368"
7295,2017-06-12,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11106"
7296,2017-06-13,"DOG","Jack Russ",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11427"
7297,2017-06-14,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11101"
7298,2017-06-13,"DOG","PIT BULL / BOXER MIX",8,"M",FALSE,"Queens",NA,TRUE,FALSE,"11375"
7299,2017-06-14,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11361",FALSE,TRUE,"11361"
7300,2017-06-13,"DOG","Siberian Husky",2,"M",FALSE,"Queens",NA,FALSE,FALSE,"11373"
7301,2017-06-15,"DOG","Maltese",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11361"
7302,2017-06-13,"DOG","American Pit Bull Terrier/Pit Bull",1,"F",TRUE,"Queens",NA,TRUE,NA,"11105"
7303,2017-06-15,"DOG","German Shepherd",7,"M",TRUE,"Queens","11365",FALSE,TRUE,"11365"
7304,2017-06-12,"DOG","Rottweiler",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11102"
7305,2017-06-16,"DOG","Golden Retriever",12,"M",TRUE,"Queens","11368",FALSE,TRUE,"11368"
7306,2017-06-15,"DOG","Jack Russ",5,"M",FALSE,"Queens",NA,FALSE,FALSE,"11417"
7307,2017-06-17,"DOG","Yorkshire Terrier",2,"M",TRUE,"Queens","11355",FALSE,TRUE,"11355"
7308,2017-06-16,"DOG","Maltese",9,"M",TRUE,"Queens",NA,FALSE,NA,"11358"
7309,2017-06-16,"DOG","GOLDEN / CHOW MIX",3,"M",TRUE,"Queens","11106",FALSE,TRUE,"11106"
7310,2017-06-04,"DOG","POODLE MIX",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11354"
7311,2017-06-12,"DOG","Siberian Husky",5,"M",TRUE,"Queens","11385",FALSE,TRUE,"11385"
7312,2017-06-18,"DOG","German Shepherd",9,"M",FALSE,"Queens",NA,FALSE,FALSE,"11367"
7313,2017-06-16,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,NA,"11418"
7314,2017-06-14,"DOG","MASTIFF",3,"M",TRUE,"Queens","11373",FALSE,TRUE,"11373"
7315,2017-06-18,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11418",TRUE,TRUE,"11418"
7316,2017-06-17,"DOG","GERMAN SHEPHERD MIX",4,"M",TRUE,"Queens","11416",FALSE,TRUE,"11416"
7317,2017-06-19,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11366"
7318,2017-06-17,"DOG","Shiba Inu",3,"M",TRUE,"Queens",NA,FALSE,FALSE,"11365"
7319,2017-06-14,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11372"
7320,2017-06-19,"DOG","CANE CORSO / MASTIFF MIX",3,"M",FALSE,"Queens","11427",FALSE,TRUE,"11427"
7321,2017-06-16,"DOG","German Shepherd",7,"F",FALSE,"Queens",NA,FALSE,FALSE,"11372"
7322,2017-06-19,"DOG","Labrador Retriever",2,"M",FALSE,"Queens","11379",FALSE,TRUE,"11379"
7323,2017-06-14,"DOG","Bull dog",8,"M",FALSE,"Queens",NA,FALSE,FALSE,"11377"
7324,2017-06-16,"DOG","Yorkshire Terrier",2,"F",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7325,2017-06-14,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11354"
7326,2017-06-20,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11377"
7327,2017-06-21,"DOG","Pit Bull",3,"M",FALSE,"Queens",NA,TRUE,NA,"11367"
7328,2017-06-21,"DOG","POODLE OR DALMATION",NA,"U",FALSE,"Queens","11378",FALSE,TRUE,"11378"
7329,2017-06-21,"DOG","German Shepherd",2,"M",TRUE,"Queens","11379",FALSE,TRUE,"11379"
7330,2017-06-21,"DOG","Shih Tzu",11,"M",TRUE,"Queens","11360",FALSE,TRUE,"11360"
7331,2017-06-22,"DOG","Rottweiler",6,"M",TRUE,"Queens","11367",FALSE,TRUE,"11367"
7332,2017-05-30,"DOG","PIT BULL MIX",6,"F",TRUE,"Queens","11379",TRUE,TRUE,"11379"
7333,2017-06-26,"DOG","Rottweiler",NA,"U",FALSE,"Queens","11365",FALSE,TRUE,"11365"
7334,2017-06-01,"DOG","Shih Tzu",1,"F",FALSE,"Queens",NA,FALSE,FALSE,"11368"
7335,2017-06-23,"DOG","Pit Bull",2,"M",FALSE,"Queens","11428",TRUE,TRUE,"11428"
7336,2017-06-24,"DOG","Pomeranian",8,"F",FALSE,"Queens","11364",FALSE,TRUE,"11364"
7337,2017-06-25,"DOG","ALASKAN KLEE KAI",2,"F",FALSE,"Queens","11378",FALSE,TRUE,"11378"
7338,2017-06-24,"DOG","SHIH TZU / CHIHUAHUA MIX",10,"M",TRUE,"Queens",NA,FALSE,FALSE,"11356"
7339,2017-06-25,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11369"
7340,2017-06-18,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11411"
7341,2017-06-25,"DOG","Chihuahua",3,"M",TRUE,"Queens",NA,FALSE,FALSE,"11365"
7342,2017-06-26,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",FALSE,"Queens","11368",TRUE,TRUE,"11368"
7343,2017-06-23,"DOG","Pit Bull",4,"M",FALSE,"Queens","11354",TRUE,TRUE,"11354"
7344,2017-06-23,"DOG","Pit Bull",7,"M",TRUE,"Queens","11356",TRUE,TRUE,"11356"
7345,2017-06-26,"DOG","Border Terrier",2,"U",FALSE,"Queens",NA,FALSE,NA,"11356"
7346,2017-06-24,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11373"
7347,2017-06-18,"DOG","CHIWEENIE",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11372"
7348,2017-06-26,"DOG","GERMAN SHEPHERD / LABRADOR MIX",1,"M",TRUE,"Queens","11385",FALSE,TRUE,"11385"
7349,2017-06-25,"DOG","Pug",5,"M",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7350,2017-06-27,"DOG","TERRIER MIX",6,"F",FALSE,"Queens","11367",FALSE,TRUE,"11367"
7351,2017-06-13,"DOG","GERMAN SHEPHERD / CHOW MIX",8,"M",TRUE,"Queens","11102",FALSE,TRUE,"11102"
7352,2017-06-26,"DOG","BORDER TERRIER",2,"U",FALSE,"Queens",NA,FALSE,FALSE,"11417"
7353,2017-06-24,"DOG","MALTESE / POODLE",2,"F",TRUE,"Queens","11373",FALSE,TRUE,"11373"
7354,2017-06-27,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11692"
7355,2017-06-28,"DOG","BORDER COLLIE MIX",4,"F",TRUE,"Queens","11361",FALSE,TRUE,"11361"
7356,2017-06-28,"DOG","MORKIE MIX",4,"M",FALSE,"Queens",NA,FALSE,FALSE,"11379"
7357,2017-06-27,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11101"
7358,2017-06-28,"DOG","Yorkshire Terrier",5,"M",TRUE,"Queens","11365",FALSE,TRUE,"11365"
7359,2017-06-21,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11368"
7360,2017-06-29,"DOG","Staffordshire Bull Terrier",9,"M",TRUE,"Queens","11105",FALSE,TRUE,"11105"
7361,2017-06-29,"DOG","Chihuahua",7,"M",FALSE,"Queens",NA,FALSE,FALSE,"11373"
7362,2017-06-29,"DOG","GERMAN SHEPHERD MIX",13,"M",TRUE,"Queens","11355",FALSE,TRUE,"11355"
7363,2017-07-02,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11416",TRUE,TRUE,"11416"
7364,2017-07-01,"DOG","American Staffordshire Terrier",6,"F",TRUE,"Queens",NA,FALSE,FALSE,"11377"
7365,2017-07-01,"DOG","POODLE MIX",1,"M",TRUE,"Queens","11375",FALSE,TRUE,"11375"
7366,2017-07-02,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11416",TRUE,TRUE,"11416"
7367,2017-07-03,"DOG","AMERICAN BULLY",11,"M",FALSE,"Queens",NA,FALSE,FALSE,"11369"
7368,2017-07-02,"DOG","American Pit Bull Mix / Pit Bull Mix",9,"M",FALSE,"Queens","11368",TRUE,TRUE,"11368"
7369,2017-07-04,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11377"
7370,2017-07-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11377"
7371,2017-07-03,"DOG","MALTESE / POODLE MIX",7,"M",TRUE,"Queens",NA,FALSE,FALSE,"11372"
7372,2017-07-05,"DOG","Shih Tzu",NA,"U",FALSE,"Queens","11102",FALSE,TRUE,"11102"
7373,2017-07-05,"DOG","Jack Russ",3,"M",TRUE,"Queens",NA,FALSE,FALSE,"11370"
7374,2017-06-29,"DOG","Pit Bull",1,"U",FALSE,"Queens",NA,TRUE,FALSE,"11368"
7375,2017-06-30,"DOG","Siberian Husky",NA,"U",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7376,2017-06-29,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11360"
7377,2017-07-05,"DOG","CENTRAL ASIAN SHEPHERD",1,"M",FALSE,"Queens",NA,FALSE,FALSE,"11101"
7378,2017-07-06,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11418"
7379,2017-07-07,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11385",FALSE,TRUE,"11385"
7380,2017-06-24,"DOG","German Shepherd",1,"M",FALSE,"Queens",NA,FALSE,FALSE,"11103"
7381,2017-07-07,"DOG","Pit Bull",1,"M",TRUE,"Queens",NA,TRUE,FALSE,"11385"
7382,2017-07-09,"DOG","AMERICAN BULLY",1,"M",FALSE,"Queens","11370",FALSE,TRUE,"11370"
7383,2017-07-08,"DOG","Shih Tzu",8,"M",TRUE,"Queens",NA,FALSE,FALSE,"11360"
7384,2017-07-09,"DOG","Golden Retriever",7,"M",TRUE,"Queens","11417",FALSE,TRUE,"11417"
7385,2017-07-08,"DOG","ENGLISH COCKER SPANIEL",1,"M",FALSE,"Queens",NA,FALSE,FALSE,"11368"
7386,2017-07-07,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11105"
7387,2017-07-10,"DOG","ROTTWEILER / PIT BULL MIX",1,"M",FALSE,"Queens","11385",TRUE,TRUE,"11385"
7388,2017-07-09,"DOG","Maltese",7,"F",TRUE,"Queens","11373",FALSE,TRUE,"11373"
7389,2017-07-08,"DOG","Yorkshire Terrier",7,"M",TRUE,"Queens","11101",FALSE,TRUE,"11101"
7390,2017-07-09,"DOG","German Shepherd",3,"M",FALSE,"Queens",NA,FALSE,FALSE,"11379"
7391,2017-07-11,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11692"
7392,2017-07-10,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7393,2017-07-11,"DOG","POMERANIAN / CHIHUAHUA MIX",1,"F",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7394,2017-07-11,"DOG","Pit Bull",8,"M",FALSE,"Queens",NA,TRUE,FALSE,"11356"
7395,2017-07-11,"DOG","Pit Bull",2,"F",FALSE,"Queens",NA,TRUE,FALSE,"11103"
7396,2017-07-11,"DOG","JAPANESE CHIN / MALTESE MIX",2,"M",FALSE,"Queens","11368",FALSE,TRUE,"11368"
7397,2017-06-25,"DOG","Puggle",2,"M",FALSE,"Queens",NA,FALSE,FALSE,"11355"
7398,2017-05-16,"DOG","Pit Bull",6,"F",TRUE,"Queens","11418",TRUE,TRUE,"11418"
7399,2017-05-16,"DOG","Pit Bull",2,"F",TRUE,"Queens","11418",TRUE,TRUE,"11418"
7400,2017-06-28,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE,FALSE,"11361"
7401,2017-07-12,"DOG","MIXED BREED",1,"M",TRUE,"Queens","11377",FALSE,TRUE,"11377"
7402,2017-07-12,"DOG","Tibetan Terrier",4,"M",TRUE,"Queens",NA,FALSE,FALSE,"11101"
7403,2017-07-11,"DOG","BEAGLE / COCKERSPANIEL MIX",3,"M",FALSE,"Queens","11354",FALSE,TRUE,"11354"
7404,2017-07-12,"DOG","German Shepherd",NA,"U",FALSE,"Queens","11429",FALSE,TRUE,"11429"
7405,2017-07-13,"DOG","Samoyed",10,"F",FALSE,"Queens","11378",FALSE,TRUE,"11378"
7406,2017-07-13,"DOG","Poodle, Standard",2,"M",FALSE,"Queens","11370",FALSE,TRUE,"11370"
7407,2017-07-13,"DOG","Bull Dog, English",5,"F",FALSE,"Queens",NA,FALSE,NA,"11372"
7408,2017-07-13,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7409,2017-07-14,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11106",FALSE,TRUE,"11106"
7410,2017-07-05,"DOG","Cocker Spaniel",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11377"
7411,2017-07-15,"DOG","JACK RUSS / SHIH TZU MIX",4,"F",FALSE,"Queens","11378",FALSE,TRUE,"11378"
7412,2017-07-16,"DOG","Boxer",1,"F",TRUE,"Queens","11368",FALSE,TRUE,"11368"
7413,2017-07-16,"DOG","Siberian Husky",1,"M",TRUE,"Queens","11358",FALSE,TRUE,"11358"
7414,2017-07-17,"DOG","Chihuahua",7,"M",FALSE,"Queens","11377",FALSE,TRUE,"11377"
7415,2017-07-14,"DOG","Yorkshire Terrier",10,"F",TRUE,"Queens","11385",FALSE,TRUE,"11385"
7416,2017-07-16,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11101"
7417,2017-07-15,"DOG","Tibetan Terrier",3,"M",TRUE,"Queens","11358",FALSE,TRUE,"11358"
7418,2017-07-15,"DOG","Jack Russ",13,"F",TRUE,"Queens",NA,FALSE,FALSE,"11372"
7419,2017-07-16,"DOG","Beagle Crossbreed",1,"F",TRUE,"Queens","11361",FALSE,TRUE,"11361"
7420,2017-07-17,"DOG","Pit Bull",6,"F",TRUE,"Queens",NA,TRUE,FALSE,"11385"
7421,2017-07-18,"DOG","Rhodesian Ridgeback",NA,"U",FALSE,"Queens",NA,FALSE,NA,"11417"
7422,2017-06-17,"DOG","Beagle",4,"M",FALSE,"Queens","11367",FALSE,TRUE,"11367"
7423,2017-07-01,"DOG","CHINESE CRESTED",4,"M",TRUE,"Queens","11368",FALSE,TRUE,"11368"
7424,2017-07-18,"DOG","Pekingese",7,"F",FALSE,"Queens","11365",FALSE,TRUE,"11365"
7425,2017-07-18,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE,FALSE,"11373"
7426,2017-07-11,"DOG","American Pit Bull Terrier/Pit Bull",4,"F",TRUE,"Queens","11377",TRUE,TRUE,"11377"
7427,2017-07-15,"DOG","Bichon Frise",2,"F",TRUE,"Queens","11370",FALSE,TRUE,"11370"
7428,2017-07-17,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11428",FALSE,TRUE,"11428"
7429,2017-07-19,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11365",FALSE,TRUE,"11365"
7430,2017-07-19,"DOG","American Pit Bull Terrier/Pit Bull",8,"F",TRUE,"Queens","11102",TRUE,TRUE,"11102"
7431,2017-07-08,"DOG","GERMAN SHEPHERD MIX",7,"M",TRUE,"Queens","11694",FALSE,TRUE,"11694"
7432,2017-07-10,"DOG","STAFFORDSHIRE / PIT BULL MIX",6,"F",TRUE,"Queens",NA,TRUE,FALSE,"11355"
7433,2017-07-09,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11428",TRUE,TRUE,"11428"
7434,2017-07-20,"DOG","POODLE MIX",9,"M",TRUE,"Queens","11368",FALSE,TRUE,"11368"
